timestamp,file,line,resp,mse,anomaly_type,suggested_fix
::2025-11-26T12:00:30,auto.py,10,157.0,962254.7195863775,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-26T12:00:30 file=auto.py:10 resp=157 msg='SLOW'
::2025-11-26T12:00:26,auto.py,10,654.0,996701.3669835168,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:40,auto.py,10,271.0,1002147.9671441661,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:31,auto.py,10,323.0,1010101.8420256877,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:50,auto.py,10,211.0,1013254.0558078311,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:24,auto.py,10,598.0,1041933.021377422,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:16,auto.py,10,832.0,1098200.4428808938,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:38,auto.py,10,1070.0,1191853.5854346622,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:32,auto.py,10,453.0,1208065.8946985402,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:50,auto.py,10,426.0,1222328.9738175585,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:13,auto.py,10,140.0,1223511.4649009756,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-26T12:00:13 file=auto.py:10 resp=140 msg='SLOW'
::2025-11-26T12:00:16,auto.py,10,918.0,1292211.162516962,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:25,auto.py,10,836.0,1348984.809089699,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-26T12:00:19,auto.py,10,924.0,1418602.166071931,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:00,sim.py,1,103.4,1419151.2073232827,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:00 file=sim.py:1 resp=103.4 msg='SLOW RESPONSE'
::2025-11-25T23:06:00,sim.py,2,97.8,1419597.4526172755,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:00 file=sim.py:2 resp=97.8 msg='SLOW RESPONSE'
::2025-11-25T23:06:01,sim.py,3,96.7,1420004.5481286964,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:01 file=sim.py:3 resp=96.7 msg='SLOW RESPONSE'
::2025-11-25T23:06:02,sim.py,4,113.0,1420649.0490789907,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:02 file=sim.py:4 resp=113.0 msg='SLOW RESPONSE'
::2025-11-25T23:06:02,sim.py,5,49.3,1420569.0971502324,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:02 file=sim.py:5 resp=49.3 msg='OK'
::2025-11-25T23:06:03,sim.py,6,58.4,1420541.8805179256,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:03 file=sim.py:6 resp=58.4 msg='OK'
::2025-11-25T23:06:04,sim.py,7,50.0,1416985.2192870663,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:04 file=sim.py:7 resp=50.0 msg='OK'
::2025-11-25T23:06:05,sim.py,8,55.4,1408057.8780359796,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:05 file=sim.py:8 resp=55.4 msg='OK'
::2025-11-25T23:06:05,sim.py,9,90.3,1408129.5100092897,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:05 file=sim.py:9 resp=90.3 msg='SLOW RESPONSE'
::2025-11-25T23:06:06,sim.py,10,52.7,1407720.5342385573,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:06 file=sim.py:10 resp=52.7 msg='OK'
::2025-11-25T23:06:07,sim.py,11,57.5,1407077.997390978,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:07 file=sim.py:11 resp=57.5 msg='OK'
::2025-11-25T23:06:07,sim.py,12,948.8,1480297.133622842,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:08,sim.py,13,1485.4,1661702.8526949428,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:09,sim.py,14,119.9,1661905.0196347323,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:09 file=sim.py:14 resp=119.9 msg='SLOW RESPONSE'
::2025-11-25T23:06:10,sim.py,15,50.7,1635137.8099586775,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:10 file=sim.py:15 resp=50.7 msg='OK'
::2025-11-25T23:06:10,sim.py,16,56.9,1536583.5620769989,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:10 file=sim.py:16 resp=56.9 msg='OK'
::2025-11-25T23:06:11,sim.py,17,802.0,1579620.444212689,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:12,sim.py,18,100.8,1577096.6801907076,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:12 file=sim.py:18 resp=100.8 msg='SLOW RESPONSE'
::2025-11-25T23:06:12,sim.py,19,55.5,1459519.7410796762,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:12 file=sim.py:19 resp=55.5 msg='OK'
::2025-11-25T23:06:13,sim.py,20,96.1,1429793.914939779,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:13 file=sim.py:20 resp=96.1 msg='SLOW RESPONSE'
::2025-11-25T23:06:14,sim.py,21,87.4,1365885.5322506896,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:14 file=sim.py:21 resp=87.4 msg='SLOW RESPONSE'
::2025-11-25T23:06:14,sim.py,22,1073.8,1405106.379631576,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:15,sim.py,23,986.1,1414443.7703343395,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:16,sim.py,24,110.9,1358295.4326415425,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:16 file=sim.py:24 resp=110.9 msg='SLOW RESPONSE'
::2025-11-25T23:06:17,sim.py,25,56.1,1356427.7235879858,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:17 file=sim.py:25 resp=56.1 msg='OK'
::2025-11-25T23:06:17,sim.py,26,58.6,1268822.5155393006,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:17 file=sim.py:26 resp=58.6 msg='OK'
::2025-11-25T23:06:18,sim.py,27,58.3,1226072.405392506,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:18 file=sim.py:27 resp=58.3 msg='OK'
::2025-11-25T23:06:19,sim.py,28,57.5,1209365.1489843826,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:19 file=sim.py:28 resp=57.5 msg='OK'
::2025-11-25T23:06:19,sim.py,29,85.1,1177515.3537505416,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:19 file=sim.py:29 resp=85.1 msg='SLOW RESPONSE'
::2025-11-25T23:06:20,sim.py,30,605.5,1185255.448926583,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:21,sim.py,31,114.9,1107188.806483731,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:21 file=sim.py:31 resp=114.9 msg='SLOW RESPONSE'
::2025-11-25T23:06:21,sim.py,32,58.8,1105631.3621729019,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:21 file=sim.py:32 resp=58.8 msg='OK'
::2025-11-25T23:06:22,sim.py,33,113.4,1016618.0523334784,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:22 file=sim.py:33 resp=113.4 msg='SLOW RESPONSE'
::2025-11-25T23:06:23,sim.py,34,1145.3,1120611.5995006987,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:24,sim.py,35,91.8,1093156.899255786,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:24 file=sim.py:35 resp=91.8 msg='SLOW RESPONSE'
::2025-11-25T23:06:24,sim.py,36,52.0,1092891.639153514,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:24 file=sim.py:36 resp=52.0 msg='OK'
::2025-11-25T23:06:25,sim.py,37,56.2,1091294.614024458,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:25 file=sim.py:37 resp=56.2 msg='OK'
::2025-11-25T23:06:26,sim.py,38,51.1,1056782.7898414603,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:26 file=sim.py:38 resp=51.1 msg='OK'
::2025-11-25T23:06:26,sim.py,39,1160.9,1161820.260419374,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:27,sim.py,40,118.8,1154647.2700969472,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:27 file=sim.py:40 resp=118.8 msg='SLOW RESPONSE'
::2025-11-25T23:06:28,sim.py,41,996.2,1232583.0071462987,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:06:28,sim.py,42,94.1,1204306.640119856,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:06:28 file=sim.py:42 resp=94.1 msg='SLOW RESPONSE'
::2025-11-25T23:13:59,sim.py,1,48.0,1147973.0722476162,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:13:59 file=sim.py:1 resp=48.0 msg='OK'
::2025-11-25T23:13:59,sim.py,2,58.7,1054243.52592114,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:13:59 file=sim.py:2 resp=58.7 msg='OK'
::2025-11-25T23:14:00,sim.py,3,54.8,1038025.2234528798,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:00 file=sim.py:3 resp=54.8 msg='OK'
::2025-11-25T23:14:01,sim.py,4,85.0,1024040.1153487979,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:01 file=sim.py:4 resp=85.0 msg='SLOW RESPONSE'
::2025-11-25T23:14:01,sim.py,5,55.9,1022816.1647397664,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:01 file=sim.py:5 resp=55.9 msg='OK'
::2025-11-25T23:14:02,sim.py,6,58.0,954068.5826602835,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:02 file=sim.py:6 resp=58.0 msg='OK'
::2025-11-25T23:14:03,sim.py,7,93.7,897596.2193147663,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:03 file=sim.py:7 resp=93.7 msg='SLOW RESPONSE'
::2025-11-25T23:14:04,sim.py,8,87.4,828229.0783619019,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:04 file=sim.py:8 resp=87.4 msg='SLOW RESPONSE'
::2025-11-25T23:14:04,sim.py,9,1365.9,981168.9808234028,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:05,sim.py,10,59.7,980727.9761388846,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:05 file=sim.py:10 resp=59.7 msg='OK'
::2025-11-25T23:14:06,sim.py,11,49.2,980240.6518908993,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:06 file=sim.py:11 resp=49.2 msg='OK'
::2025-11-25T23:14:06,sim.py,12,1357.4,1131102.8954872757,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:07,sim.py,13,1125.5,1234968.1325543518,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:08,sim.py,14,996.3,1316084.8692126048,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:08,sim.py,15,59.8,1316235.6019471374,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:08 file=sim.py:15 resp=59.8 msg='OK'
::2025-11-25T23:14:09,sim.py,16,688.7,1354592.955183725,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:10,sim.py,17,1042.5,1443188.1459889025,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:11,sim.py,18,101.1,1443816.373954193,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:11 file=sim.py:18 resp=101.1 msg='SLOW RESPONSE'
::2025-11-25T23:14:11,sim.py,19,49.6,1443839.325172632,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:11 file=sim.py:19 resp=49.6 msg='OK'
::2025-11-25T23:14:12,sim.py,20,55.3,1370358.2485487745,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:12 file=sim.py:20 resp=55.3 msg='OK'
::2025-11-25T23:14:13,sim.py,21,85.0,1188819.2966706238,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:13 file=sim.py:21 resp=85.0 msg='SLOW RESPONSE'
::2025-11-25T23:14:13,sim.py,22,1127.1,1292115.7521971893,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:14,sim.py,23,48.7,1292106.4269713087,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:14 file=sim.py:23 resp=48.7 msg='OK'
::2025-11-25T23:14:15,sim.py,24,87.8,1292434.9690482067,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:15 file=sim.py:24 resp=87.8 msg='SLOW RESPONSE'
::2025-11-25T23:14:16,sim.py,25,57.7,1240171.4523814288,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:16 file=sim.py:25 resp=57.7 msg='OK'
::2025-11-25T23:14:16,sim.py,26,117.8,1240444.2202599843,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:16 file=sim.py:26 resp=117.8 msg='SLOW RESPONSE'
::2025-11-25T23:14:17,sim.py,27,107.7,1241050.3137079666,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:17 file=sim.py:27 resp=107.7 msg='SLOW RESPONSE'
::2025-11-25T23:14:18,sim.py,28,49.3,1240541.9245407977,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:18 file=sim.py:28 resp=49.3 msg='OK'
::2025-11-25T23:14:18,sim.py,29,1378.2,1396514.9677257696,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:19,sim.py,30,824.9,1357356.469033953,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:20,sim.py,31,45.7,1277781.9548786317,ANOMALY,Investigate (no clear reason).,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:20 file=sim.py:31 resp=45.7 msg='OK'
::2025-11-25T23:14:20,sim.py,32,1452.5,1450849.5455701093,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:21,sim.py,33,1149.8,1559240.6893153563,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:22,sim.py,34,906.2,1626169.2119220747,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:23,sim.py,35,118.1,1627005.303744602,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:23 file=sim.py:35 resp=118.1 msg='SLOW RESPONSE'
::2025-11-25T23:14:23,sim.py,36,95.2,1627483.0170766592,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:23 file=sim.py:36 resp=95.2 msg='SLOW RESPONSE'
::2025-11-25T23:14:24,sim.py,37,953.8,1701479.5503372957,CRITICAL SPIKE,"Investigate timeout, network latency or infinite loop.",Timeout in log
::2025-11-25T23:14:25,sim.py,38,118.7,1672847.74330381,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:25 file=sim.py:38 resp=118.7 msg='SLOW RESPONSE'
::2025-11-25T23:14:25,sim.py,39,117.9,1672933.518676328,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:25 file=sim.py:39 resp=117.9 msg='SLOW RESPONSE'
::2025-11-25T23:14:26,sim.py,40,59.3,1672949.0803264296,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:26 file=sim.py:40 resp=59.3 msg='OK'
::2025-11-25T23:14:27,sim.py,41,96.8,1672684.9729188262,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:27 file=sim.py:41 resp=96.8 msg='SLOW RESPONSE'
::2025-11-25T23:14:27,sim.py,42,100.6,1565575.8588178426,HIGH RESPONSE,Possible heavy computation or I/O blocking.,C:/Users/SEJAL/Desktop/finalyear/data/sample_logs\demo.log::2025-11-25T23:14:27 file=sim.py:42 resp=100.6 msg='SLOW RESPONSE'
